wrist-x,wrist-y,wrist-z,thumb-x-dip,thumb-y-dip,thumb-z-dip,middle-x-dip,middle-y-dip,middle-z-dip,index-x-dip,index-y-dip,index-z-dip,ring-x-dip,ring-y-dip,ring-z-dip,thumb-x-mcp,thumb-y-mcp,thumb-z-mcp,middle-x-mcp,middle-y-mcp,middle-z-mcp,index-x-mcp,index-y-mcp,index-z-mcp,ring-x-mcp,ring-y-mcp,ring-z-mcp,thumb-x-pip,thumb-y-pip,thumb-z-pip,middle-x-pip,middle-y-pip,middle-z-pip,index-x-pip,index-y-pip,index-z-pip,ring-x-pip,ring-y-pip,ring-z-pip,thumb-x-carp,thumb-y-carp,thumb-z-carp,middle-x-carp,middle-y-carp,middle-z-carp,index-x-carp,index-y-carp,index-z-carp,ring-x-carp,ring-y-carp,ring-z-carp,grabbing,
158.0124,571.034,536.0616,334.32455999999996,561.3176000000001,444.05999999999995,223.92839999999995,372.962,321.0084,213.05640000000005,656.7572,381.88439999999997,160.41720000000004,671.9996000000001,405.5832,240.40236,734.0383999999999,614.7684,232.1076,489.548,503.90639999999996,160.6476,493.2092,507.1896,91.85519999999997,518.5532000000001,515.2536,329.54124,627.5216,532.2239999999999,226.452,410.798,389.4336,195.618,566.7212000000001,374.10119999999995,132.97440000000006,587.3131999999999,394.85880000000003,240.40236,734.0383999999999,614.7684,206.63759999999996,675.2792000000001,650.736,167.3544,668.7452000000001,649.0944000000001,128.16840000000002,671.7260000000001,643.032,1,
164.4384,553.9772,530.4563999999999,339.04776,539.3396,440.334,227.26919999999996,357.09320000000014,313.39079999999996,225.51600000000002,639.2252000000001,376.6896,172.85880000000003,656.5628000000002,401.2272,251.11524000000003,712.6400000000001,613.3212,236.1576,470.39240000000007,498.30840000000006,164.8272,476.57359999999994,500.35679999999996,96.84840000000003,504.254,507.5892,336.58824,603.902,529.8012,229.85039999999998,393.7124,382.47479999999996,204.74040000000002,549.9272,368.5788,142.55760000000004,573.0788,388.9008,251.11524000000003,712.6400000000001,613.3212,214.6044,654.5720000000001,647.694,175.152,649.4852000000001,645.2352,136.21800000000002,653.9744000000001,638.514,1,
172.4196,509.89880000000005,522.2915999999999,346.49976000000004,493.44680000000005,435.7476,237.09936000000005,316.84159999999997,302.13288,240.168,597.4724,372.28319999999997,187.1904,615.1880000000001,395.23679999999996,260.35788,664.0292,612.09,243.04224,425.46080000000006,489.9456,171.8508,433.3628000000001,490.0572,104.37239999999997,462.51919999999996,496.05840000000006,344.33616,555.2048000000001,527.1804,238.43316,351.65,372.1824,217.43400000000003,508.9484,361.4184,155.11080000000004,532.8056,380.30039999999997,260.35788,664.0292,612.09,221.43720000000002,605.9720000000001,643.7339999999999,181.96320000000003,601.94,639.9684,143.3712,607.5812000000001,632.232,1,
171.54840000000002,478.67240000000004,522.9684,345.92592,471.6164,438.6024,244.36056000000002,299.39240000000007,293.22468,241.50792,577.0136,380.4984,187.5648,589.9448000000001,398.5092,254.80199999999996,627.5252,625.2660000000001,244.28064,397.67600000000004,486.7272,172.9884,404.5268,485.58599999999996,104.92320000000007,432.2324,491.85360000000003,341.90796,526.2032,534.4272,243.52427999999998,330.2660000000001,365.10119999999995,220.40400000000005,489.08000000000015,363.348,156.45,507.93320000000006,379.926,254.80199999999996,627.5252,625.2660000000001,216.06600000000003,566.8796,651.8808,176.76479999999998,562.5488,646.8551999999999,138.28439999999995,568.1504000000001,638.55,1,
364.07136,139.38319999999987,218.23776,483.78000000000003,213.48200000000008,114.64056,421.79412,27.88040000000001,-61.05312,463.38167999999996,272.0072000000001,98.40671999999999,407.9658,288.4051999999999,125.38188,455.1222,208.05679999999995,381.16799999999995,428.39868,72.28280000000018,150.98399999999998,359.37192,91.40599999999995,150.61175999999998,295.59216,124.79240000000004,166.65012,490.34856,198.48800000000006,223.77779999999998,421.7124,36.98479999999995,16.648128,426.78768,197.64560000000006,58.37328,363.17928000000006,222.52880000000005,84.22739999999999,455.1222,208.05679999999995,381.16799999999995,405.48864000000003,149.88440000000014,374.94000000000005,366.80412,155.3492,367.0632,330.68928,170.82920000000013,360.9576,1,
364.23983999999996,137.70560000000012,216.85499999999996,483.96288000000004,211.55239999999992,113.24808,421.79196,25.731199999999944,-62.38476,463.58724,270.5204000000001,97.46208,408.19836,286.87160000000006,124.45812000000001,455.3742,206.2532,379.7928,428.52072,70.6268,149.53536,359.49972,89.77160000000003,149.20128,295.73616,123.16880000000015,165.28464,490.5318,196.60879999999997,222.39144,421.73364000000004,34.957999999999856,15.302231999999998,426.9702,196.25239999999997,57.279959999999996,363.4338,221.07079999999996,83.15207999999998,455.3742,206.2532,379.7928,405.72047999999995,148.0988000000001,373.54679999999996,367.03452000000004,153.5780000000001,365.688,330.92220000000003,169.07240000000002,359.6076,1,
364.37520000000006,132.93920000000003,212.20883999999998,484.5126,206.41520000000003,109.22904000000001,421.56876,22.174399999999878,-67.70736,464.29823999999996,266.5208,94.38119999999999,409.12572,283.0376,122.78591999999998,455.70612,199.8596000000001,375.71399999999994,428.43467999999996,66.16640000000007,144.37655999999998,359.48316,85.56320000000005,144.17531999999997,295.83552,119.06119999999999,160.50563999999997,490.95228000000003,190.84519999999998,218.29283999999998,421.49064,30.95119999999997,10.03122,427.42092,192.78200000000004,53.465759999999996,364.38384,217.97120000000007,80.31168,455.70612,199.8596000000001,375.71399999999994,405.84468000000004,141.93920000000003,368.9892,367.1814,147.6199999999999,361.1628,331.12704,163.2944,355.19688,1,
364.41948,131.49560000000008,210.75372000000002,484.73400000000004,204.70159999999987,107.92152,421.29876,21.026000000000067,-69.40188,464.46312,265.4300000000002,93.64572,409.52747999999997,282.17359999999996,123.8796,455.90772,197.85799999999995,374.3963999999999,428.37203999999997,64.8416000000002,142.7004,359.44104000000004,84.31039999999985,142.59024,295.83768000000003,117.83000000000015,159.04799999999997,491.14164,188.97680000000003,216.96552,421.26384,29.67320000000018,8.351892000000001,427.49436000000003,191.9108000000001,52.419599999999996,364.96884,217.61479999999995,80.44848,455.90772,197.85799999999995,374.3963999999999,405.98112000000003,140.00599999999986,367.53839999999997,367.31964,145.75159999999994,359.74764000000005,331.27896,161.48000000000013,353.84364,1,
364.46268000000003,129.0584,208.39355999999998,484.8744,201.08360000000005,104.91803999999999,419.98260000000005,17.253200000000106,-71.65115999999999,463.96236,263.648,93.00024,409.34748,280.2728000000001,124.67555999999999,456.65328,195.7088,371.52359999999993,428.16828,62.4079999999999,140.10732,359.21424,81.7940000000001,140.30568,295.65048,115.25599999999986,157.03127999999998,491.44151999999997,186.0068,214.0434,420.31776,26.256799999999885,6.061283999999999,427.04616,190.42399999999998,51.20856,365.13444000000004,216.1784,80.21735999999999,456.65328,195.7088,371.52359999999993,406.76340000000005,137.7883999999999,364.96799999999996,368.05836,143.48000000000013,357.35616,331.97087999999997,159.16160000000013,351.60803999999996,1,
364.48536,128.10080000000016,207.34488,485.04323999999997,199.53920000000005,103.5846,419.40588,15.435200000000123,-72.55188,463.92672000000005,262.88480000000004,92.98044,409.47312,279.5096000000001,125.43083999999999,456.9978,194.88440000000014,370.23839999999996,428.04012,61.34960000000001,139.01472,359.09472,80.76800000000003,139.31676,295.57524,114.27320000000009,156.12156000000002,491.63412,184.76479999999992,212.75028,419.88288,24.662000000000035,5.133384,427.00332000000003,189.85879999999997,50.846399999999996,365.43360000000007,215.72839999999997,80.35343999999999,456.9978,194.88440000000014,370.23839999999996,407.07192,136.98200000000008,363.834,368.35572,142.68079999999998,356.28551999999996,332.26464000000004,158.3696,350.58563999999996,1,
364.28520000000003,126.50599999999986,204.18048,485.76504,196.37840000000017,100.46771999999999,418.17036,12.785599999999931,-75.58308,465.02688,261.2504,92.82600000000001,410.80728,278.00840000000005,125.72064,457.35888,192.4652000000001,367.0919999999999,427.2798,59.25800000000004,135.82188,358.4982,79.24520000000007,136.1358,295.25952,113.27240000000006,152.95716000000002,492.09852,181.73720000000014,209.66651999999996,418.71828,22.124000000000024,2.0881836,427.75464,189.04160000000013,49.604400000000005,366.7152,215.19920000000013,79.34904,457.35888,192.4652000000001,367.0919999999999,406.95456,134.97680000000003,360.6696,368.2866,140.9996,353.12615999999997,332.32620000000003,156.99080000000004,347.43456000000003,1,
364.47384,125.81479999999988,202.11515999999997,486.80868,194.33720000000017,98.62668000000001,417.80964,11.16560000000004,-77.41583999999999,466.78008,259.8464,92.10924,412.66668000000004,276.96439999999996,124.64028000000002,457.83948,190.96039999999994,365.1876,426.96768,57.94400000000019,133.91028,358.37724000000003,78.58280000000013,134.07804,295.42908,113.20760000000007,150.75864,492.80808,179.72120000000018,207.84743999999998,418.28304,20.59400000000028,0.24524964000000002,429.02688,188.17399999999998,48.41676,368.20056,214.72040000000004,77.86476,457.83948,190.96039999999994,365.1876,406.90776,133.94719999999995,358.68564,368.31324000000006,140.33360000000005,351.06263999999993,332.517,156.65960000000007,345.2925599999999,1,
