wrist-x,wrist-y,wrist-z,thumb-x-dip,thumb-y-dip,thumb-z-dip,middle-x-dip,middle-y-dip,middle-z-dip,index-x-dip,index-y-dip,index-z-dip,ring-x-dip,ring-y-dip,ring-z-dip,thumb-x-mcp,thumb-y-mcp,thumb-z-mcp,middle-x-mcp,middle-y-mcp,middle-z-mcp,index-x-mcp,index-y-mcp,index-z-mcp,ring-x-mcp,ring-y-mcp,ring-z-mcp,thumb-x-pip,thumb-y-pip,thumb-z-pip,middle-x-pip,middle-y-pip,middle-z-pip,index-x-pip,index-y-pip,index-z-pip,ring-x-pip,ring-y-pip,ring-z-pip,thumb-x-carp,thumb-y-carp,thumb-z-carp,middle-x-carp,middle-y-carp,middle-z-carp,index-x-carp,index-y-carp,index-z-carp,ring-x-carp,ring-y-carp,ring-z-carp,grabbing,
1321.1976,595.676,263.48148,1130.7792,620.3792,154.17756,1253.6544,484.37120000000004,-15.436152,1347.8988,491.18960000000004,-43.0596,1439.742,526.898,-5.922288,1215.0948,687.2456,414.47520000000003,1259.6268,517.2823999999999,198.76211999999998,1331.0076,537.41,200.95415999999997,1395.7716,574.3352000000001,217.66464,1163.7948000000001,646.742,260.39916,1264.6992,468.6067999999999,63.2844,1356.7476000000001,481.8187999999999,51.40764,1441.8876,518.4524,86.54796,1215.0948,687.2456,414.47520000000003,1266.726,627.0392,419.5476,1307.2944,631.8992000000001,413.622,1345.0908,647.2676000000001,407.98439999999994,0,
1302.8483999999999,579.5156,245.24748,1118.1288,555.4604,125.41283999999999,1282.8899999999999,452.89639999999997,-35.787743999999996,1371.9935999999998,485.6924,-58.128479999999996,1451.2296,545.3948000000001,-16.563131999999996,1168.6188,640.5032000000001,389.14199999999994,1266.9708,488.2952,178.0434,1330.6511999999998,525.9044,183.98088,1382.8584,578.0216,203.86872,1137.5976,588.8900000000001,232.98479999999998,1292.1455999999998,442.0064000000001,43.9812,1377.7968,478.7155999999999,36.781200000000005,1449.3647999999998,537.3488000000001,75.94884,1168.6188,640.5032000000001,389.14199999999994,1233.4872,595.388,397.7099999999999,1271.7552,610.4288,393.99119999999994,1304.6628,634.9268,390.2976,0,
1281.0720000000001,559.7948000000001,232.08048000000002,1088.8464,556.8032000000001,122.994,1230.5208,434.1296,-45.49608,1321.3523999999998,455.9599999999999,-73.41047999999999,1410.3804,505.88480000000004,-36.81648,1163.2944,636.5900000000001,382.6548,1231.266,472.71799999999996,168.34644,1299.0072,502.94000000000005,170.05571999999998,1357.8168,548.9768,186.1542,1117.884,588.1628000000001,229.02047999999996,1243.1892,422.8256,33.744528,1331.7744,449.41160000000013,21.133799999999997,1412.4827999999998,499.35079999999994,55.80935999999999,1163.2944,636.5900000000001,382.6548,1223.0832,584.5052,388.0728,1262.5068,595.1036,381.9348,1297.6824,615.6992,375.9984,0,
1240.6691999999998,529.3856000000001,217.30787999999998,1042.63464,550.7408,122.29811999999998,1155.9612,414.3116000000001,-56.65463999999999,1249.1363999999999,423.1028000000001,-90.51803999999998,1343.6255999999998,462.5444000000001,-61.215120000000006,1143.876,617.0852,376.6248,1176.5352,449.6708,156.83291999999997,1247.2968,471.77840000000003,153.76248,1312.1039999999998,510.4064000000001,165.8016,1082.4852,576.7832,226.2312,1172.8236,400.6712,21.428531999999997,1264.3932,415.3915999999999,3.2787828000000006,1350.2532,456.74120000000005,31.245948,1143.876,617.0852,376.6248,1197.3791999999999,558.3224,377.298,1237.2276000000002,564.3488000000001,368.34839999999997,1274.052,580.8008,359.98092,0,
1221.2723999999998,516.8072000000001,208.12824,1022.6081999999999,545.2724,116.75844,1127.9207999999999,405.06680000000006,-64.79675999999999,1223.2128,408.92959999999994,-99.7902,1317.2844,446.90600000000006,-72.9252,1130.4156,606.9692,369.5508,1153.3799999999999,439.60519999999997,148.49640000000002,1224.786,459.3116000000001,144.22968,1291.0764,495.6608,155.24856000000003,1065.1332,569.4824,220.07196000000002,1145.568,391.1636,13.066127999999999,1238.8728,401.5279999999999,-6.0348239999999995,1324.5059999999999,441.76879999999994,19.530828,1130.4156,606.9692,369.5508,1181.8919999999998,546.4208000000001,369,1221.7584000000002,551.1332,359.35272,1258.9607999999998,566.3648,350.38439999999997,0,
1184.8656,493.3352000000001,188.11512,985.23048,531.3872,103.55868,1078.9392,386.2748,-83.30003999999998,1176.8304,385.832,-121.12812,1269.8400000000001,421.9184,-97.64208,1103.214,584.7536000000001,353.69568,1111.8144,420.0716000000001,129.62376,1183.836,436.7611999999999,123.31511999999998,1251.9624,470.0504000000001,132.68843999999999,1032.08952,552.3968,205.69139999999996,1097.9724,372.70640000000003,-5.705172,1192.9944,379.1648,-27.403056,1278.0695999999998,417.7099999999999,-5.22342,1103.214,584.7536000000001,353.69568,1151.9688,522.0704000000001,350.59572,1191.6696,525.2204,339.72191999999995,1229.196,538.9796,329.7654,0,
1149.5711999999999,473.2507999999999,167.04792,949.9692,517.7972,86.8788,1036.33068,367.86800000000005,-103.662,1136.6832,364.8836,-143.56367999999998,1227.8208,401.97079999999994,-121.83840000000001,1073.9928,564.9140000000001,335.35476,1073.1684,403.076,109.05875999999999,1145.5392,417.6128000000001,101.55816,1214.8355999999999,448.65200000000004,110.02535999999999,999.6830399999999,536.5424,188.09892,1055.83008,355.8728,-25.923923999999996,1151.8716,360.62480000000005,-49.535639999999994,1236.3132,398.30600000000004,-29.419919999999998,1073.9928,564.9140000000001,335.35476,1120.7028,500.798,330.49656,1160.2667999999999,502.86800000000005,318.89016,1198.0056,515.594,308.3796,0,
1131.996,464.39840000000004,156.25368,932.45736,511.4684000000001,78.18840000000002,1015.4585999999999,360.1028000000001,-114.21719999999999,1116.1127999999999,356.76919999999996,-155.04443999999998,1207.4412,393.3668,-134.11007999999998,1059.0996,555.8672,325.845,1054.18668,395.5952,98.48844,1126.668,409.2608,90.43272,1196.4252000000001,439.36400000000003,98.48124,983.3944799999999,529.2128000000001,178.97976,1035.2244,348.8492000000001,-36.43524,1131.33,353.01800000000003,-60.99947999999999,1215.894,390.17719999999997,-41.670719999999996,1059.0996,555.8672,325.845,1104.942,491.19680000000005,320.13684,1144.4232,492.8456,308.18771999999996,1182.2268,505.1611999999999,297.42228,0,
1096.8708,449.1164,135.67319999999998,898.16016,500.5927999999999,60.25751999999999,976.0789199999999,346.754,-135.10871999999998,1076.8224,342.8912,-176.92704,1168.8096,378.34400000000005,-156.73139999999998,1027.90956,540.1712,307.12319999999994,1016.8683599999999,382.8728,77.913,1089.5628,394.93279999999993,69.25176,1160.094,423.2900000000001,76.92012,950.54232,516.494,160.61436,995.79684,337.2464,-57.081599999999995,1091.6976,340.2020000000001,-82.79028,1176.8124,375.9716000000001,-64.22724,1027.90956,540.1712,307.12319999999994,1072.1568,474.52160000000003,300.14676,1111.5408,475.38919999999996,287.79876,1149.51,486.9488,276.78096,0,
1080.3612,442.7984,125.33148,882.24204,496.04959999999994,50.98031999999999,957.70128,341.30000000000007,-145.54908,1058.4984,336.85040000000004,-187.7724,1150.6799999999998,371.756,-167.79204,1013.22264,533.936,297.46116,999.3108,377.8076,67.60511999999999,1072.1172000000001,389.0108,58.701600000000006,1143.0192,416.45360000000005,66.20832,935.19336,511.30640000000005,151.13807999999997,977.33352,332.64920000000006,-67.401,1073.0928,334.89920000000006,-93.57408,1158.5388,369.71479999999997,-75.26772,1013.22264,533.936,297.46116,1056.6228,467.77160000000003,290.01456,1095.9636,468.20720000000017,277.51068,1134.03,479.3456,266.38992,0,
