wrist-x,wrist-y,wrist-z,thumb-x-dip,thumb-y-dip,thumb-z-dip,middle-x-dip,middle-y-dip,middle-z-dip,index-x-dip,index-y-dip,index-z-dip,ring-x-dip,ring-y-dip,ring-z-dip,thumb-x-mcp,thumb-y-mcp,thumb-z-mcp,middle-x-mcp,middle-y-mcp,middle-z-mcp,index-x-mcp,index-y-mcp,index-z-mcp,ring-x-mcp,ring-y-mcp,ring-z-mcp,thumb-x-pip,thumb-y-pip,thumb-z-pip,middle-x-pip,middle-y-pip,middle-z-pip,index-x-pip,index-y-pip,index-z-pip,ring-x-pip,ring-y-pip,ring-z-pip,thumb-x-carp,thumb-y-carp,thumb-z-carp,middle-x-carp,middle-y-carp,middle-z-carp,index-x-carp,index-y-carp,index-z-carp,ring-x-carp,ring-y-carp,ring-z-carp,grabbing,
887.23468,570.0984,-137.79827999999998,681.48496,612.5568000000001,-175.73256,824.8114,441.0276,-344.91312,926.1060399999999,433.1976000000001,-354.25368000000003,1011.7432,475.08360000000005,-324.87336,810.79408,603.6143999999999,-5.270364,835.6042,539.1636,-205.18884,891.2321199999999,545.4168000000001,-198.23399999999998,942.9745599999999,560.1336,-176.32944,733.60828,608.658,-106.29828,829.08964,475.01879999999994,-293.70564,913.56616,473.802,-295.53516,985.8595600000001,506.31360000000006,-267.07356,810.79408,603.6143999999999,-5.270364,843.75928,554.7336,-18.487115999999997,874.9936,555.6444,-21.435516000000003,905.13748,564.1296,-21.261096,0,
884.83132,561.8148,-142.2648,680.06404,606.048,-180.99972,824.23108,438.0756,-353.20212,925.9462,431.5415999999999,-362.3796,1011.1815999999999,472.97760000000005,-331.12296,807.26464,591.0756,-9.383543999999999,833.86036,532.5323999999999,-210.88368,889.39972,538.9008,-203.35284,940.8984399999999,553.2828,-180.66456000000002,731.09836,599.5104,-110.95739999999999,828.1108,470.66280000000006,-301.06007999999997,912.8062,470.2704000000001,-302.53355999999997,984.74392,502.29240000000004,-272.5758,807.26464,591.0756,-9.383543999999999,840.61216,542.7852,-23.758631999999995,871.86052,543.9588,-26.455284,901.95112,552.606,-25.821215999999996,0,
881.992,559.4892000000001,-146.22084,678.55096,605.2416,-185.53752,822.20644,439.2492000000001,-359.60831999999994,924.47236,434.59440000000006,-369.234,1009.6264000000001,475.63800000000003,-336.45852,803.79928,585.3480000000001,-13.00086,831.49912,531.0168,-215.52911999999998,886.94992,537.8208000000001,-207.73008000000002,938.23912,552.2964,-184.63139999999999,728.4448,596.418,-114.92639999999999,826.03,470.6988,-306.76752,911.04868,471.5988000000001,-308.37348,982.82188,503.4155999999999,-277.33212,803.79928,585.3480000000001,-13.00086,837.6886,537.6984,-28.223352,868.92904,539.25,-30.814452000000003,898.92532,548.1996,-29.933388,0,
878.81824,559.4208000000001,-153.12096,677.01664,606.5124000000001,-191.69496,818.5942,444.9660000000001,-369.8676,920.83384,443.4936,-381.17879999999997,1006.498,483.1800000000002,-346.39884,800.75116,580.236,-18.947484,828.49888,532.1832,-223.05024,883.8694,539.6064,-215.2458,935.02072,554.1936000000001,-191.91276,725.81572,594.6720000000001,-120.76091999999998,822.75724,474.486,-315.95076,907.8295599999999,477.3804,-318.438,979.7852800000001,508.50239999999997,-286.1388,800.75116,580.236,-18.947484,835.3018,533.5656,-35.65152,866.5048,535.6716,-38.3022,896.365,545.0495999999999,-37.26504,0,
875.09656,561.2352000000001,-161.1108,675.07876,609.2376,-197.96868,813.1405599999999,455.0244,-381.9636,914.97412,456.6228,-395.1468,1001.4472000000001,494.1132,-358.38828,797.79268,576.06,-25.705403999999998,824.65624,535.65,-231.57468,879.96196,543.696,-223.93008,931.06036,558.2868000000001,-200.48328,723.1484800000001,594.2796000000001,-127.12536,818.0660799999999,481.7220000000001,-326.65752000000003,902.97532,486.5640000000001,-330.23664,975.3634,516.3432000000001,-296.6508,797.79268,576.06,-25.705403999999998,832.94956,530.574,-44.2998,864.09244,533.2812000000001,-47.10924,893.80612,543.0984,-45.96695999999999,0,
871.6862799999999,567.15,-167.7942,674.4159999999999,613.9788,-204.22512,807.64012,465.87480000000005,-390.8124,909.09532,469.0823999999999,-405.2052,995.8456,505.1940000000001,-367.8156,795.60496,578.544,-31.368095999999994,820.99936,541.4892000000001,-238.05395999999996,876.2107599999999,550.5684,-230.89859999999996,927.2576799999999,565.8900000000001,-207.80784,721.50148,597.7392000000001,-133.00415999999998,813.50308,490.14240000000007,-334.48896,898.21972,496.3632,-338.93711999999994,970.72696,525.5916,-305.05356,795.60496,578.544,-31.368095999999994,831.475,534.048,-50.96772,862.5232,537.4284,-54.07668,892.0410400000001,547.8432,-53.12124000000001,0,
869.98204,569.9652,-171.33731999999998,674.00956,616.11,-207.60804,805.1823999999999,471.77880000000005,-395.6904,906.46192,474.8532,-410.1336,993.0519999999999,510.6336,-372.6468,794.44324,579.5988000000001,-34.474571999999995,819.217,544.3224,-241.54631999999995,874.3693599999999,553.8984,-234.5832,925.3716400000001,569.5548,-211.61952,720.54496,599.19,-136.18439999999998,811.4338,494.6028000000001,-338.80823999999996,896.0237199999999,501.0036000000001,-343.34208,968.4305199999999,530.0952,-309.39155999999997,794.44324,579.5988000000001,-34.474571999999995,830.6578,535.6068,-54.57167999999999,861.65596,539.3220000000001,-57.80124,891.07336,550.0176000000001,-56.907360000000004,0,
866.67976,577.0500000000001,-180.801,672.29488,620.412,-216.67175999999998,801.3034,482.90999999999997,-406.8792,901.75132,485.4516,-421.22520000000003,987.6772,521.4804,-384.04440000000005,792.1954,584.0052,-43.200359999999996,815.86936,550.752,-250.73496,870.85216,561.5268,-244.19808,921.6946,578.1768,-221.58036,718.21108,603.0852000000001,-144.94536,808.048,503.4155999999999,-349.17479999999995,892.0352800000001,510.1548,-353.77452,964.01584,539.6568,-320.04648,792.1954,584.0052,-43.200359999999996,829.21132,540.9888000000001,-63.93816,860.08672,545.4276000000001,-67.41864,889.2614799999999,556.7856,-66.71159999999999,0,
864.49456,582.0108,-186.8994,672.24412,624.3036000000001,-223.14384,799.3792,491.5788,-414.5184,898.2269200000001,493.08000000000015,-428.53679999999997,983.45764,529.0980000000001,-391.6152,790.61248,587.0292,-48.890159999999995,813.71944,555.4104,-256.74372,868.57228,566.9412000000001,-250.41203999999996,919.28044,584.1888,-227.943,716.99284,606.0696,-150.90624,806.275,510.1260000000001,-356.175,889.2258400000001,516.624,-360.576,960.77476,546.2556,-326.9862,790.61248,587.0292,-48.890159999999995,828.145,544.686,-70.07976,858.93472,549.5964,-73.68588,887.94424,561.3720000000001,-73.05228000000001,0,
860.41,589.2252000000001,-192.51612,670.7404,630.6107999999999,-230.60664,797.07052,500.73000000000013,-421.29,894.0519999999999,501.96479999999997,-434.8008,978.97816,537.5976,-397.43279999999993,786.268,593.0952,-54.60912,810.0946,562.0344,-262.46592000000004,864.77968,574.2888,-256.04064,915.22108,592.1844000000001,-233.47691999999998,713.7532,611.7036,-157.49316000000002,803.6866,517.9632,-362.51279999999997,885.4768,524.5476,-366.4584,956.68696,554.2692,-332.5392,786.268,593.0952,-54.60912,824.392,551.2812000000001,-75.79404,855.1183599999999,556.6056,-79.34904,883.96768,568.7664000000001,-78.65927999999998,0,
